rid,uid,rating
frank-pepe-pizzeria-napoletana-new-haven,_ZiXEVswn4vCTio8-ZVPNA,5.0
frank-pepe-pizzeria-napoletana-new-haven,TCMzxfVFFGbzZ89kjwthuw,5.0
frank-pepe-pizzeria-napoletana-new-haven,ITa3vh5ERI90G_WP4SmGUQ,4.0
frank-pepe-pizzeria-napoletana-new-haven,fkawweeCwxO7cWq8EgEkFw,3.0
frank-pepe-pizzeria-napoletana-new-haven,L8X3o_9mwFFiMIIxuQJz5g,4.0
frank-pepe-pizzeria-napoletana-new-haven,qCON7b_MfPrUPf0J_8rDyg,5.0
frank-pepe-pizzeria-napoletana-new-haven,YC_2b-fC5aWhoBgbd1KOPA,4.0
frank-pepe-pizzeria-napoletana-new-haven,UZ8_xqhiguIYb9Lu2Wu8og,4.0
frank-pepe-pizzeria-napoletana-new-haven,yLoc8z3K7qV1t63mELyG_A,5.0
frank-pepe-pizzeria-napoletana-new-haven,JK8aciYyHaMgukO1hc5RZA,4.0
frank-pepe-pizzeria-napoletana-new-haven,FMieMUseazZt4L6KmQpIZQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,pcRUtQKVr6bMgC7ponhvlQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,3bab3AEwvFD1aMqk3oJRSg,4.0
frank-pepe-pizzeria-napoletana-new-haven,BJg5U_pK2oOLiPp7iGhQDA,3.0
frank-pepe-pizzeria-napoletana-new-haven,TAeqBo1QIRcMR5NhhWjgsw,3.0
frank-pepe-pizzeria-napoletana-new-haven,p7K0ewuRvtSgDNCbK7_gAw,4.0
frank-pepe-pizzeria-napoletana-new-haven,Ptn4iHQAbKjM0x1o1zMcfQ,3.0
frank-pepe-pizzeria-napoletana-new-haven,_IUncSKOzqdy3uQu-FwsLQ,2.0
frank-pepe-pizzeria-napoletana-new-haven,79v-gQGXlgqL6w47RAJy5A,5.0
frank-pepe-pizzeria-napoletana-new-haven,mPeVEdrwphqL0jfm0oU4bQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,jtkXg-OITT1Wvq0jCpLudA,5.0
frank-pepe-pizzeria-napoletana-new-haven,dArzYnlZh0gBLjA6YkJeoQ,4.0
frank-pepe-pizzeria-napoletana-new-haven,VaqXmSqi99oVGkhVAxDDwQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,uRYKoBSy4IPU7ck0iYNaUg,4.0
frank-pepe-pizzeria-napoletana-new-haven,gtLLI8gtll4NbEP6LWVkVg,4.0
frank-pepe-pizzeria-napoletana-new-haven,rnl7vGnHmmkokmkG2jDH3Q,1.0
frank-pepe-pizzeria-napoletana-new-haven,Q56Gw9k537RGiZNMPFj7Vw,3.0
frank-pepe-pizzeria-napoletana-new-haven,oj3tYupF3o-4bcdn9X4BMg,5.0
frank-pepe-pizzeria-napoletana-new-haven,3QnoTcrxuafMCoTzW_AH7A,5.0
frank-pepe-pizzeria-napoletana-new-haven,rMBDflQdwgs7PgzFK20EFQ,3.0
frank-pepe-pizzeria-napoletana-new-haven,SGPCLi-kVZ_pz1w7VJtkeA,5.0
frank-pepe-pizzeria-napoletana-new-haven,ORJDGNhrBpq3vN7CU2yu9A,2.0
frank-pepe-pizzeria-napoletana-new-haven,m4uQC0dvny22lPEvAG2gZA,3.0
frank-pepe-pizzeria-napoletana-new-haven,jY1shXf_LQVhSoUyoXqQRQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,xqiFxfywagamNEXhQ_3xfg,3.0
frank-pepe-pizzeria-napoletana-new-haven,pMklRHD4FVOMRfHvk1xrqw,5.0
frank-pepe-pizzeria-napoletana-new-haven,M1_7TLi8CbdA89nFLlH4iw,5.0
frank-pepe-pizzeria-napoletana-new-haven,NwF-_q_pHeC59LVOfN4xuQ,5.0
frank-pepe-pizzeria-napoletana-new-haven,yuRc5b3tMvHkk-8XRh0s5w,4.0
frank-pepe-pizzeria-napoletana-new-haven,SAfNyiLVgPZzp_aGpXnfwg,4.0
frank-pepe-pizzeria-napoletana-new-haven,Oad3MQV_8mOBZkW__pLtSw,5.0
frank-pepe-pizzeria-napoletana-new-haven,HVQKFDi-vZbawtmLMq3ZOw,5.0
frank-pepe-pizzeria-napoletana-new-haven,0-R4YEB6k5QhlN2LBUBiFA,5.0
frank-pepe-pizzeria-napoletana-new-haven,2qU9ELzuWmUDYux6uTVaGQ,5.0
crepes-choupette-new-haven-6,4jUG2x44weiwx-x7Q0GaDQ,5.0
crepes-choupette-new-haven-6,SdBtAmvcHHoYIiMXMY3fLw,3.0
crepes-choupette-new-haven-6,135DbbQnr3BEkQbBzZ9T1A,4.0
crepes-choupette-new-haven-6,1pw-IvdRKT5sc7Djep4A7A,5.0
crepes-choupette-new-haven-6,PaE4PpZhlQIYaWLtulZ6BA,5.0
crepes-choupette-new-haven-6,rbQ449tF0UOTv-Of2tzd_A,5.0
crepes-choupette-new-haven-6,MBR9h1csUDowHBv48fRZ7w,5.0
crepes-choupette-new-haven-6,WA9fjdFYyWon5ecMRUrJRg,5.0
crepes-choupette-new-haven-6,A9DLmPF2BYteBAnl-SZNqw,4.0
crepes-choupette-new-haven-6,K3fXQ8Wh-sigAsz1nHKYYg,5.0
crepes-choupette-new-haven-6,yfYK7L2M_990cwspFpCJaA,5.0
crepes-choupette-new-haven-6,IfBVYCvv-mm8dREEVNpjaQ,5.0
crepes-choupette-new-haven-6,4GcGafpJT1tlG64oc0E4tA,5.0
crepes-choupette-new-haven-6,QQP2Wnwa4BmDCL_PLx50Rw,4.0
crepes-choupette-new-haven-6,wfDwvLrcIQnG4N3EAp_1mw,5.0
crepes-choupette-new-haven-6,J4oFgnoIhuXRDFSLyHQWsw,5.0
crepes-choupette-new-haven-6,-T3n1v94yVYBUV9k736eKA,5.0
crepes-choupette-new-haven-6,bU98WbCmo6gyZmODlI50SQ,4.0
crepes-choupette-new-haven-6,cqvEENl14KfqA9nNLK1S1Q,5.0
crepes-choupette-new-haven-6,xSAftY1MOkbRk-4KZlHfyw,5.0
crepes-choupette-new-haven-6,_IclSpsETx891VaZmcP8zA,3.0
crepes-choupette-new-haven-6,eraqgh5n1jRccCvRqWOivQ,5.0
crepes-choupette-new-haven-6,FFwW8kywq7elPuG3MsNDuQ,5.0
crepes-choupette-new-haven-6,hWHSNY0-RAGtSFonCO0H1g,5.0
crepes-choupette-new-haven-6,YXv2csnfABC4R8iU8MqTDQ,5.0
crepes-choupette-new-haven-6,nN1rjcUeIpi7VLdafVrdZg,5.0
crepes-choupette-new-haven-6,Pb6SFfl5rkALOIIiZHKRkg,5.0
crepes-choupette-new-haven-6,G5xPc55HjAaII0CpxJa9kA,5.0
crepes-choupette-new-haven-6,-cBm8GYIVz5ktspjgF7soA,5.0
crepes-choupette-new-haven-6,0mqRmSFyO2KR3Cb6r2VAPQ,5.0
crepes-choupette-new-haven-6,gt2aLPrGSYPLv1WCAM8puA,4.0
crepes-choupette-new-haven-6,oXp0KYtT6qARxggumUFtPg,5.0
crepes-choupette-new-haven-6,GPDskOvUTkPu6FynM1KP3g,5.0
crepes-choupette-new-haven-6,k6W2N8iP1GmzMxUcoTj-Ew,3.0
crepes-choupette-new-haven-6,muM2LUdFec1rGtg4BeU3IA,2.0
crepes-choupette-new-haven-6,6eHRtt_MxJB4cHaiSSCNGQ,5.0
crepes-choupette-new-haven-6,22SwOr8D3KBzJ6q3sOeHzQ,4.0
crepes-choupette-new-haven-6,1Y-CM3ZyQJ1bWJrrJD3imw,5.0
crepes-choupette-new-haven-6,yk5_ry6LTTCukKq304EqvQ,5.0
crepes-choupette-new-haven-6,n7zMzJFh1RTI7POU1pWqhQ,5.0
crepes-choupette-new-haven-6,iQ-gQiLLCvXe4z2u6dZJeQ,5.0
crepes-choupette-new-haven-6,ZqDoSMh24hwlhj4jkoMlsA,4.0
crepes-choupette-new-haven-6,0_VHLUh7GvvsjVbswXZ-4A,5.0
crepes-choupette-new-haven-6,DX4q_sPVN-PS-yH5usHhFg,4.0
crepes-choupette-new-haven-6,v2M1MHBqnjfaB3PdRNjaaw,4.0
crepes-choupette-new-haven-6,bEOZvV1Yry68Pq37cNrrTg,3.0
crepes-choupette-new-haven-6,mzboXfZc6ToGaHtK4i3NSA,5.0
crepes-choupette-new-haven-6,AexOe9Cubma7zEO-GuYxkw,4.0
crepes-choupette-new-haven-6,0R4EQE0khRTivoO0bufwHw,5.0
crepes-choupette-new-haven-6,naGmq634luqSV7Qg70F5GA,5.0
crepes-choupette-new-haven-6,qY6mDSbKJv0UYC3iGyr9Nw,5.0
crepes-choupette-new-haven-6,azccDLzx4AWpF00fXuredA,1.0
crepes-choupette-new-haven-6,QCi0yTb29VWUNMhNg3Ly-Q,5.0
crepes-choupette-new-haven-6,leKTYFLZ1SOgvliW4sbtVg,2.0
crepes-choupette-new-haven-6,hcvA6f7fkeDOX_yrBOW9oA,4.0
crepes-choupette-new-haven-6,XeT-UHYNZmz1gKs9xUzIrQ,5.0
crepes-choupette-new-haven-6,Em-VXjPlDUrGBnka72i_Sw,5.0
crepes-choupette-new-haven-6,yVoj8sxAEuRpb77rRYBVhQ,5.0
crepes-choupette-new-haven-6,5g3nTnIm_vTbKegSwyiZdg,5.0
crepes-choupette-new-haven-6,e7eK5dDJcZMUPLCD0NYS9g,5.0
crepes-choupette-new-haven-6,elRLCCTAPdHkRLRZIKQAAg,5.0
crepes-choupette-new-haven-6,MVkTufCw4PEbW7tWhVlSvQ,5.0
crepes-choupette-new-haven-6,v3ik8ZIQ6yqfbnWXufXobA,5.0
crepes-choupette-new-haven-6,ncA_y33ETqqPHyV4tvfI5g,5.0
crepes-choupette-new-haven-6,6PWCge95dXzdufUE2o9oYg,5.0
crepes-choupette-new-haven-6,3YI4hW0D2KLSN8iJ-I0stw,5.0
mecha-noodle-bar-new-haven,WA9fjdFYyWon5ecMRUrJRg,5.0
mecha-noodle-bar-new-haven,micHAKLs29PIQo9FF23JKA,3.0
mecha-noodle-bar-new-haven,31gbSB7Vnhb7qYnx9-OmQg,2.0
mecha-noodle-bar-new-haven,9fjuKRZE8uPW-ZGurlSSmw,3.0
mecha-noodle-bar-new-haven,Ee5SjXfhiAOmd4JVHinaAg,5.0
mecha-noodle-bar-new-haven,zt8g-2f_Nzyvji2WUFSLsQ,4.0
mecha-noodle-bar-new-haven,0FPli-6rsVZ8Z0SmLxF-vw,5.0
mecha-noodle-bar-new-haven,noGOw0ccX1R1McVoOkSrWA,5.0
mecha-noodle-bar-new-haven,vdLuQqLADIF_Ru7sZEvibg,3.0
mecha-noodle-bar-new-haven,OnPNzPSjxUlEiYYgKWsT4A,3.0
mecha-noodle-bar-new-haven,X87qt1b2_ipOIk7tR4pIPg,4.0
mecha-noodle-bar-new-haven,Y6fdKo2-Cv9mUb-Qe9TChw,4.0
mecha-noodle-bar-new-haven,YHg6u6DMCfC8xLDvcp77UQ,5.0
mecha-noodle-bar-new-haven,UeT_OwvPOm57_fWeKpwrDA,3.0
mecha-noodle-bar-new-haven,QBFuMzRTE0Bb5ZsGei0WbQ,5.0
mecha-noodle-bar-new-haven,J4oFgnoIhuXRDFSLyHQWsw,4.0
mecha-noodle-bar-new-haven,EcCOEfFwgaBmbvIMKi7UsQ,5.0
mecha-noodle-bar-new-haven,hsH7Oa8taVLJCx0ykv1tWg,5.0
mecha-noodle-bar-new-haven,OFpFCzqRU4nxi3MuPIPIvQ,4.0
mecha-noodle-bar-new-haven,RZopDG2MzL3cZK_i3vL3Zw,3.0
mecha-noodle-bar-new-haven,FsH-kdFONhUCMOE_i7AQlQ,2.0
mecha-noodle-bar-new-haven,FIJ6O3RFFYyLzmCr8J520A,5.0
mecha-noodle-bar-new-haven,uazzDBvqomLWg6f_cOqRfA,3.0
mecha-noodle-bar-new-haven,kWwxU9XqVh57Ce9IfElyQA,4.0
mecha-noodle-bar-new-haven,oSUTIiZuyUbgFIVKJEYB3Q,5.0
mecha-noodle-bar-new-haven,83Kd8dLKovd9b4lfKdVxgA,5.0
mecha-noodle-bar-new-haven,Ol9mKVEgbaRD68VVNs0FEw,4.0
mecha-noodle-bar-new-haven,XVn6F8iKZzK4VjWqps7GgQ,1.0
mecha-noodle-bar-new-haven,ZvjxtsJF_bYuU3NY4IUvvQ,5.0
mecha-noodle-bar-new-haven,nxtGw3yt4HJlME4f0r_3bw,5.0
mecha-noodle-bar-new-haven,5VXZqMPWWhiqIJwJYlO-tQ,4.0
mecha-noodle-bar-new-haven,s_dX6ptTIlC782Qbk0lM5Q,5.0
mecha-noodle-bar-new-haven,l03dS6Y91lX8zlptktCokQ,3.0
mecha-noodle-bar-new-haven,llqHcJicy8xnETEeOl1kYg,5.0
mecha-noodle-bar-new-haven,gvWwbDtwFnqFlSyr3zluZA,4.0
mecha-noodle-bar-new-haven,LP3pBvw-RHNPAQY3J7u9aQ,5.0
mecha-noodle-bar-new-haven,nFnVkG0zfF-lXaa_aUtBAQ,2.0
mecha-noodle-bar-new-haven,8rxPUGWWBUYFpaPLBga24A,4.0
mecha-noodle-bar-new-haven,zsHCSHP_oak6WXV2aWH1QA,4.0
mecha-noodle-bar-new-haven,o9NSJHKJqGHFq62Of5j6pw,5.0
mecha-noodle-bar-new-haven,yKgBtiV-k-XmMa_kd-kagg,5.0
mecha-noodle-bar-new-haven,aKyrfYCAVLKU3w4lh56hHQ,5.0
mecha-noodle-bar-new-haven,-ihCiJal6Nb0tHcCQ6ql3A,5.0
mecha-noodle-bar-new-haven,decHiq-MzZg_bgT3V2DQDw,5.0
mecha-noodle-bar-new-haven,FzPmDaLw-P86PAnGexC_Kw,5.0
mecha-noodle-bar-new-haven,XuM9agyrSXYxUAjRNc_BgA,5.0
mecha-noodle-bar-new-haven,7iy6oekk9meSGtqlXlHUdw,5.0
mecha-noodle-bar-new-haven,x3s3EYwbDHifQOX_7rDjrw,5.0
mecha-noodle-bar-new-haven,iBU_KYRYkyHb_3u5-kmMXg,1.0
mecha-noodle-bar-new-haven,-eC_NieijzKRpsWmatWaOQ,5.0
junzi-kitchen-new-haven,Q9a0awnd5NZE0C29kXJWbw,5.0
junzi-kitchen-new-haven,_9oCJep59XMxiO0PdtCCmQ,4.0
junzi-kitchen-new-haven,micHAKLs29PIQo9FF23JKA,3.0
junzi-kitchen-new-haven,XgHNktr1IhVTgI1kZ28-6A,4.0
junzi-kitchen-new-haven,wZPizeBxMAyOSl0M0zuCjg,5.0
junzi-kitchen-new-haven,iYwvHpgiLqBX2dFJhx7zBQ,5.0
junzi-kitchen-new-haven,IfBVYCvv-mm8dREEVNpjaQ,4.0
junzi-kitchen-new-haven,6wGjjZkbAhcPnorLeh6INg,2.0
junzi-kitchen-new-haven,IbCNoublFhAJ_QynLOvKog,4.0
junzi-kitchen-new-haven,4xCOziwRynfWt06xp0v6UQ,5.0
junzi-kitchen-new-haven,M6bvgVUkyNBgrc7XKzRXqA,5.0
junzi-kitchen-new-haven,SdBtAmvcHHoYIiMXMY3fLw,5.0
junzi-kitchen-new-haven,vMCLXEmYkzm31NU33G6nTA,5.0
junzi-kitchen-new-haven,0R4EQE0khRTivoO0bufwHw,4.0
junzi-kitchen-new-haven,wfDwvLrcIQnG4N3EAp_1mw,4.0
junzi-kitchen-new-haven,zto3tsyG40FKhgylEUZ8DA,5.0
junzi-kitchen-new-haven,t61jZF0KSpjonh8K_9cFaA,3.0
junzi-kitchen-new-haven,lYSzpJ1GKb2jpFPckHmwfg,4.0
junzi-kitchen-new-haven,bU98WbCmo6gyZmODlI50SQ,5.0
junzi-kitchen-new-haven,qxd3vNi97kzd6t3dTtMh_g,3.0
junzi-kitchen-new-haven,zt8g-2f_Nzyvji2WUFSLsQ,4.0
junzi-kitchen-new-haven,hqojrGeufv6qYpN00R-OsA,5.0
junzi-kitchen-new-haven,6lAixi-sxfvJgxXibnOx2w,5.0
junzi-kitchen-new-haven,1SFFF-FFwCQVb9CG1RRpsA,5.0
junzi-kitchen-new-haven,4lf0BjF_TIJuYpFsDWOHuw,4.0
junzi-kitchen-new-haven,WA9fjdFYyWon5ecMRUrJRg,3.0
junzi-kitchen-new-haven,wJfniSNkfdqEwTbJUGjy9w,5.0
junzi-kitchen-new-haven,VpAgTQYIohqiIJ_3uCm5WQ,5.0
junzi-kitchen-new-haven,_IclSpsETx891VaZmcP8zA,3.0
junzi-kitchen-new-haven,t6h3NEdHdeZ1y56McIZkmg,5.0
junzi-kitchen-new-haven,U1FGtakmRMQ57DOqqe-Dng,5.0
junzi-kitchen-new-haven,6XaYUdM7bsEZUkP9BXEHhQ,5.0
junzi-kitchen-new-haven,0kkVTMB5qcA8599H-FWtXw,5.0
junzi-kitchen-new-haven,3mv6wtmVEIbC5xa9Z81w9A,4.0
junzi-kitchen-new-haven,JrkA-WZ9oGhseb4gFGTRrQ,5.0
junzi-kitchen-new-haven,jjZZqFkATTjy5xTuhNXqtw,5.0
junzi-kitchen-new-haven,T4noG348ZWFxMViHkHH8qA,5.0
junzi-kitchen-new-haven,BqYceaihVK5nx8bhKEhUJw,5.0
junzi-kitchen-new-haven,wKa3B74YQgZt48dW26YmFA,5.0
junzi-kitchen-new-haven,m3vkNmt_7B6wN2YpmIfFKw,4.0
junzi-kitchen-new-haven,eQWla7-06GSmsRbmmfHEoQ,4.0
junzi-kitchen-new-haven,ix_fbKIJ2qKCJjwmzzNesg,5.0
junzi-kitchen-new-haven,CSVBWd3SOKMpFQcpgvCpWw,4.0
junzi-kitchen-new-haven,F5wwhGxwhJJevz_DZI7PgA,5.0
junzi-kitchen-new-haven,kjfjO8FFmJnU8NSTMymivw,5.0
junzi-kitchen-new-haven,fF-kVN0wUtzt4ooprikwaw,4.0
junzi-kitchen-new-haven,gt2aLPrGSYPLv1WCAM8puA,4.0
junzi-kitchen-new-haven,Kl59wGAYUdiOjCmnLL1_bg,5.0
junzi-kitchen-new-haven,zGYW34PX-Id9KA3DlldO9A,5.0
junzi-kitchen-new-haven,q8XFmkDDDKfX7XSs18HdPg,5.0
junzi-kitchen-new-haven,TL6HXBIXqQkpC0KGaVSGkw,5.0
junzi-kitchen-new-haven,Lo4QjsrNxlbgirQ9PtJekQ,4.0
junzi-kitchen-new-haven,IlGYj_XAMG3v75rfmtBs_Q,5.0
junzi-kitchen-new-haven,PTfbiAkCUgVvakss7b8pxw,5.0
junzi-kitchen-new-haven,ntGDHmRRqhjLULV74v4HNw,5.0
junzi-kitchen-new-haven,j5XuDgHgpnYBYvON4KUSBA,5.0
junzi-kitchen-new-haven,Tt7bwaWmFh_5Qa2lKZUPig,5.0
junzi-kitchen-new-haven,MpBluIXAhS9W2tiquh1VUg,2.0
junzi-kitchen-new-haven,aRPGEw5E5-Ek2xwTs-1JkA,5.0
junzi-kitchen-new-haven,u8n4K8Q379-qdBHFXkF-SA,5.0
junzi-kitchen-new-haven,hcvA6f7fkeDOX_yrBOW9oA,5.0
junzi-kitchen-new-haven,9ESSWZqrYm2mig7fOMZutA,5.0
junzi-kitchen-new-haven,Kvf5EIADYYv61Fnb9mnaYQ,5.0
junzi-kitchen-new-haven,Ps_Ss1Sm3S8zeuGtDKbN5Q,5.0
junzi-kitchen-new-haven,0aJOJO7LFzBBKtVsfGu5CA,5.0
